run,layer,epoch,mdk_lambda0
partA_paper_flow_mdk_20260913_202615,2,39,0.2654828429222107
partA_paper_flow_mdk_20260913_202615,2,40,0.2688581347465515
partA_paper_flow_mdk_20260913_202615,2,41,0.2656058371067047
partA_paper_flow_mdk_20260913_202615,2,42,0.2658523917198181
partA_paper_flow_mdk_20260913_202615,2,43,0.2651735544204712
partA_paper_flow_mdk_20260913_202615,2,44,0.2657621502876282
partA_paper_flow_mdk_20260913_202615,2,45,0.2648313045501709
partA_paper_flow_mdk_20260913_202615,2,46,0.2666229009628296
partA_paper_flow_mdk_20260913_202615,2,47,0.2633265554904938
partA_paper_flow_mdk_20260913_202615,2,48,0.25869980454444885
partA_paper_flow_mdk_20260913_202615,2,49,0.25634345412254333
partA_paper_flow_mdk_20260913_202615,2,50,0.25565776228904724
partA_paper_flow_mdk_20260913_202615,2,51,0.25364258885383606
partA_paper_flow_mdk_20260913_202615,2,52,0.25839701294898987
partA_paper_flow_mdk_20260913_202615,2,53,0.25100916624069214
partA_paper_flow_mdk_20260913_202615,2,54,0.2535076439380646
partA_paper_flow_mdk_20260913_202615,2,55,0.25719979405403137
partA_paper_flow_mdk_20260913_202615,2,56,0.25117334723472595
partA_paper_flow_mdk_20260913_202615,2,57,0.2503397762775421
partA_paper_flow_mdk_20260913_202615,2,58,0.24598772823810577
partA_paper_flow_mdk_20260913_202615,2,59,0.24408353865146637
partA_paper_flow_mdk_20260913_202615,2,60,0.24331034719944
partA_paper_flow_mdk_20260913_202615,2,61,0.24433442950248718
partA_paper_flow_mdk_20260913_202615,2,62,0.24798932671546936
partA_paper_flow_mdk_20260913_202615,2,63,0.2450922578573227
partA_paper_flow_mdk_20260913_202615,2,64,0.24571257829666138
partA_paper_flow_mdk_20260913_202615,2,65,0.2473296821117401
partA_paper_flow_mdk_20260913_202615,2,66,0.24423536658287048
partA_paper_flow_mdk_20260913_202615,2,67,0.2496143877506256
partA_paper_flow_mdk_20260913_202615,2,68,0.24958471953868866
partA_paper_flow_mdk_20260913_202615,2,69,0.24847809970378876
partA_paper_flow_mdk_20260913_202615,2,70,0.24672812223434448
partA_paper_flow_mdk_20260913_202615,2,71,0.24072866141796112
partA_paper_flow_mdk_20260913_202615,2,72,0.2388702929019928
partA_paper_flow_mdk_20260913_202615,2,73,0.23746035993099213
partA_paper_flow_mdk_20260913_202615,2,74,0.23707976937294006
partA_paper_flow_mdk_20260913_202615,2,75,0.24036149680614471
