run,layer,epoch,mdk_lambda0
MS_partA_flow_mdk_s2,2,17,0.21175488829612732
MS_partA_flow_mdk_s2,2,18,0.20406964421272278
MS_partA_flow_mdk_s2,2,19,0.19466011226177216
MS_partA_flow_mdk_s2,2,20,0.17497171461582184
MS_partA_flow_mdk_s2,2,21,0.17591716349124908
MS_partA_flow_mdk_s2,2,22,0.17186585068702698
MS_partA_flow_mdk_s2,2,23,0.17264045774936676
MS_partA_flow_mdk_s2,2,24,0.17048971354961395
MS_partA_flow_mdk_s2,2,25,0.16532383859157562
MS_partA_flow_mdk_s2,2,26,0.1583634465932846
MS_partA_flow_mdk_s2,2,27,0.14558881521224976
MS_partA_flow_mdk_s2,2,28,0.14238177239894867
MS_partA_flow_mdk_s2,2,29,0.13743425905704498
MS_partA_flow_mdk_s2,2,30,0.1411622315645218
MS_partA_flow_mdk_s2,2,31,0.1342475861310959
MS_partA_flow_mdk_s2,2,32,0.13383075594902039
MS_partA_flow_mdk_s2,2,33,0.12513957917690277
MS_partA_flow_mdk_s2,2,34,0.12436029314994812
MS_partA_flow_mdk_s2,2,35,0.11687807738780975
MS_partA_flow_mdk_s2,2,36,0.1139303594827652
MS_partA_flow_mdk_s2,2,37,0.11232659220695496
MS_partA_flow_mdk_s2,2,38,0.11707589030265808
MS_partA_flow_mdk_s2,2,39,0.11360065639019012
MS_partA_flow_mdk_s2,2,40,0.11214150488376617
